word,positive,negative
resinti*,0,1
estuvimos,0,0
penitencia,0,1
tostón,0,0
proporcionáis,0,0
pese*,0,0
elástic*,0,0
fan,0,0
sudare*,0,0
gente*,0,0
oís,0,0
oír,0,0
beneficio*,0,0
juzgué,0,0
dirigir,1,0
liberta*,1,0
asiste,0,0
sociedad*,0,0
arrojaba*,0,0
perdió,0,1
almuerzo,0,0
dijiste*,0,0
indirecto*,0,0
acarreando,0,0
desayunare*,0,0
intentando,0,0
obligó,0,0
lució,0,0
adivinaste*,0,0
ocasionásemos,0,0
dedicad*,0,0
tratare*,0,0
rata,0,0
platica,0,0
rato,0,0
platico,0,0
cumplir*,1,0
iniciaste*,0,0
reina,0,0
contaría,0,0
seguirá*,0,0
canales,0,0
cambiable*,0,0
auxilie*,0,0
genial*,1,0
peribiera*,0,0
sus,0,0
sur,0,0
animásemos,0,0
reunís,0,0
testig*,0,0
dejaste*,0,0
vamos,0,0
cenar*,0,0
uña*,0,0
cautela,0,0
estimulé,0,0
esfuerz*,0,0
eficacia,1,0
estimuló,0,0
virgen*,0,0
ventana*,0,0
fanátic*,0,1
atrajiste*,1,0
unpoco,0,0
mercadotecnia,0,0
socio*,0,0
alquiler,0,0
agria*,0,0
presentéis,0,0
rasca*,0,0
defiendes,0,0
evitan,0,0
rehus*,0,1
infringe,0,1
evitar,0,0
últimamente,0,0
presente*,0,0
forzaba*,0,0
matanza,0,1
organizó,0,0
cuestionaste*,0,0
muestre*,0,0
destaque*,0,0
turbad*,0,1
ataqué,0,1
vayáis,0,0
trecho,0,0
principiante*,0,0
amistad*,0,0
exalta*,0,0
juzgáramos,0,0
bloquearon,0,0
donaron,0,0
sobrevivo,0,0
provocar,0,0
provocas,0,0
riña*,0,0
solucionará*,0,0
provocan,0,0
trabajo,0,0
lloráramos,0,0
miro,0,0
recorrí,0,0
caminéis,0,0
recordó,0,0
describire*,0,0
mira,0,0
palabra*,0,0
pestaña*,0,0
andaré*,0,0
decidí,0,0
construís,0,0
dejará*,0,0
paseásemos,0,0
dijiste,0,0
huirá*,0,0
pagásemos,0,0
cruzara*,0,0
preguntase*,0,0
riñas,0,1
fuera*,0,0
agradable*,1,0
tomad*,0,0
calvinismo,0,0
podíais,0,0
diferente*,0,0
inicias,0,0
azul,0,0
inician,0,0
concordar,0,0
malísim*,0,1
vuelv*,0,0
exigiste*,0,0
quitó,0,0
sujete*,0,0
popular*,1,0
paja*,0,0
cuestiona,0,0
sala,0,0
administrador*,0,0
oye,0,0
cuestiono,0,0
calefacción,0,0
sitúe,0,0
necesitaron,0,0
nítid*,0,0
preferible*,1,0
ciclo*,0,0
sostuviera*,0,0
cambiaron,0,0
emotiv*,1,0
cuestionáis,0,0
captura,0,0
alertaron,0,0
peregrin*,0,0
trabajáramos,0,0
conoceré*,0,0
dentro,0,0
grande,0,0
obtiene,0,0
perforó,0,0
incapaz,0,1
desearon,0,0
jugaremos,0,0
sedujiste*,0,0
viajó,0,0
auxiliaron,0,0
apropiad*,1,0
quitábamos,0,0
aclara*,0,0
respiramos,0,0
contestaré,0,0
inferirá*,0,0
boxeará*,0,0
viajé,0,0
rebela*,0,1
confiemos,0,0
compramos,0,0
ungir,0,0
charlas,0,0
resucitando,0,0
telefoneará*,0,0
movimos,0,0
juzguéis,0,0
contempló,0,0
educaci*,0,0
concentró,0,0
rinda*,0,0
monté,0,0
inversiones,0,0
olvidamos,0,0
contemplé,0,0
peleare*,0,1
otorgare*,0,0
administrará*,0,0
crece*,0,0
necesitaré*,0,0
compendio,0,0
veníamos,0,0
cráneo*,0,0
pedido,0,0
pasásemos,0,0
cerréis,0,0
supiese*,0,0
jugába*,0,0
mastercard,0,0
hallaste*,0,0
acertaré*,0,0
tendáis,0,0
guardé,0,0
inferiremos,0,0
organizáis,0,0
vecino*,0,0
atravesar*,0,0
soledad,0,1
hubieseis,0,0
orgía*,0,0
oirá*,0,0
agradecimos,1,0
olfateo,0,0
perdona*,1,0
inscribió,0,0
trató,0,0
peleando,0,1
bloqueas,0,0
alcohol,0,0
rápido,0,0
querella*,0,1
aperitivo*,0,0
tenido,0,0
descuidad*,0,0
disparatad*,0,1
deslizamos,0,0
falle*,0,0
pastilla*,0,0
terminas,0,0
volviste*,0,0
patinar*,0,0
adivino,0,0
corremos,0,0
introducía*,0,0
comunicar,0,0
adivina,0,0
comunican,0,0
iniciáis,0,0
nociv*,0,1
clarividencia*,0,0
realice*,0,0
despiadad*,0,1
cambié,0,0
fiar,0,0
procedencia*,0,0
cultivaste*,0,0
mitad*,0,0
deja,0,0
dejo,0,0
cultivó,0,0
marqué,0,0
cambió,0,0
enterare*,0,0
sinvergüenza*,0,1
contáis,0,0
vaso*,0,0
retina*,0,0
aventajar*,1,0
encomiendo,0,0
concluyese*,0,0
período*,0,0
luchar,0,1
trampos*,0,1
consultaré*,0,0
transmitid*,0,0
excitable,1,1
presentó,0,0
declaraci*,0,0
pagar,0,0
tobill*,0,0
examine*,0,0
besar*,0,0
travies*,0,1
presenté,0,0
poseeré*,0,0
habitación,0,0
molesto,0,1
conducirá*,0,0
solicitase*,0,0
acogida,1,0
hotel,0,0
defect*,0,1
violará*,0,1
perseguís,0,0
tuviera*,0,0
indefens*,0,1
paséis,0,0
torceré*,0,0
manipule*,0,0
estemos,0,0
ganó,1,0
malentendido*,0,0
eche*,0,0
encontrase*,0,0
obtuviese*,0,0
treinta,0,0
esa*,0,0
mamón,0,0
compensáramos,0,0
simultáneamente,0,0
permitimos,0,0
reprimir*,0,1
expresásemos,0,0
reprima*,0,1
santiguar,0,0
importa,1,0
girase*,0,0
retuviese*,0,0
saltaste*,0,0
hallare*,0,0
callara*,0,0
capturad*,0,0
reñist*,0,1
gire*,0,0
violas,0,1
violar,0,1
parece,0,0
violan,0,1
incineración,0,0
participar,0,0
UCI,0,0
flotaré*,0,0
empujé,0,0
tuve,0,0
baile,0,0
defienden,0,0
tuvo,0,0
soñáramos,0,0
decaden*,0,1
compensare*,0,0
alentamos,1,0
sobresaltando,0,1
suprimir,0,1
amas,1,0
amar,1,0
respire*,0,0
batió,0,0
preguntáramos,0,0
suetásemos,0,0
ganare*,1,0
corriésemos,0,0
negación,0,0
regalar,0,0
retraso,0,0
extremo*,0,0
creía,0,0
cobra*,0,0
pone*,0,0
quiste,0,0
tornaron,0,0
refirieron,0,0
indicaron,0,0
lanzó,0,0
tolerante*,1,0
recordás,0,0
novela*,0,0
obsesion*,0,1
publicado,0,0
recorrere*,0,0
emprendo,0,0
escribe*,0,0
emprende,0,0
comercial*,0,0
jugar,0,0
jazz,0,0
quedas,0,0
despecha*,0,1
charla*,0,0
sana*,0,0
relata*,0,0
empiezas,0,0
ámplia*,0,0
porque,0,0
hablando,0,0
leyera*,0,0
descubriré*,0,0
llamaré*,0,0
supera*,0,0
procesaré*,0,0
enamora*,1,0
subiese*,0,0
vengué,0,1
desayunara*,0,0
juzgan,0,0
venderemos,0,0
caí,0,0
empleare*,0,0
platicába*,0,0
estimar*,0,0
vendiésemos,0,0
juzgas,0,0
maltrato,0,1
conmoví,0,0
contradecís,0,1
coches,0,0
audiencia,0,0
psicoanalizará*,0,0
soluciona*,0,0
antipatiza,0,1
apalstase*,0,0
distinga*,0,0
dormiré,0,0
desenlace*,0,0
olvidás,0,0
peleé,0,1
finalice*,0,0
requiriéramos,0,0
telefonearon,0,0
considera*,0,0
prestaciones,0,0
crema,0,0
estudiare*,0,0
corta*,0,0
flojo,0,1
abandonó,0,1
solo,0,0
romance*,1,0
conquistó,0,0
conquisté,0,0
razones,0,0
psicoanalizare*,0,0
solucionar,0,0
calláis,0,0
abandoné,0,1
extenso*,0,0
obligáramos,0,0
volando,0,0
residir*,0,1
considerar,0,0
union*,0,0
sipnosis,0,0
aliciente,0,0
cautelos*,0,0
razón,0,0
mentón*,0,0
concluye,0,0
mansamente,0,0
paseast*,0,0
oyen,0,0
cambiaba*,0,0
juntar,0,0
distinguirá*,0,0
riñáis,0,0
sufrí,0,1
anduvimos,0,0
oyes,0,0
desconfiéis,0,1
aceptamos,1,0
egotist*,0,1
visteis,0,0
corrió,0,0
mujer*,0,0
pa,0,0
velada,0,0
luchare*,0,1
ayudaba*,0,0
quería,0,0
derrotó,0,1
digáis,0,0
psicoanalizáis,0,0
oye*,0,0
siguiese*,0,0
sufrir,0,1
olvidaron,0,0
auxilias,0,0
auxiliar,0,0
figuré,0,0
cinco,0,0
auxilian,0,0
ovacionast*,1,0
amorío*,0,0
dude*,0,0
ceniza*,0,0
ultimáis,0,0
nata,0,0
imaginásemos,0,0
agarra,0,0
aliviara*,0,0
marcha,0,0
bloqueará*,0,0
pagamos,0,0
cerrase*,0,0
evitara*,0,0
copular,0,0
venci*,1,1
competente,0,0
volare*,0,0
continué,0,0
acuerdo,0,0
putead*,0,1
urinal*,0,0
ésta,0,0
fracasaba*,0,0
fibros*,0,0
éste,0,0
pringado,0,0
matar*,0,1
tornast*,0,0
mostrando,0,0
requiera*,0,0
aha,0,0
sugiramos,0,0
indudable*,0,0
suma*,0,0
empacare*,0,0
persuasiv*,1,0
promete,0,0
fueron,0,0
viola,0,1
violo,0,1
apostaron,0,0
lograremos,0,0
desean,0,0
timbre*,0,0
cheques,0,0
volteé,0,0
carguéis,0,0
actuará,0,0
pasmad*,0,0
volteó,0,0
estación,0,0
apenas,0,0
periodista*,0,0
habláramos,0,0
haga,0,0
afligir*,0,1
situase*,0,0
frenáis,0,0
listo*,1,0
friccionáis,0,0
hago,0,0
pasan,0,0
estimamos,0,0
san,0,0
erecci*,0,0
santo*,1,0
rugoso*,0,0
empujáramos,0,0
recorriésemos,0,0
ganando,1,0
húmed*,0,0
oire*,0,0
donaré*,0,0
saltar*,0,0
figuraron,0,0
celebra*,0,0
asambl*,0,0
alertará,0,0
guiaré*,0,0
acierta*,0,0
función,0,0
suelen,0,0
capital*,0,0
arriba,1,0
converséis,0,0
lente*,0,0
probéis,0,0
mintiésemos,0,1
pupitre*,0,0
presiona*,0,1
fundó,0,0
cobrando,0,0
cerramos,0,0
encomiende*,0,0
superviviente*,0,0
elevó,0,0
elevé,0,0
destrozad*,0,0
volver,0,0
oleré*,0,0
opina*,0,0
inactiv*,0,0
acabe*,0,0
flotaste*,0,0
atletismo,0,0
alta*,0,0
conclus*,0,0
escuchó,0,0
olfatean,0,0
introduzco,0,0
andar,0,0
describáis,0,0
cuestión,0,0
viajaste*,0,0
vinieron,0,0
estarán,0,0
estuviéramos,0,0
piedad,0,0
elegancia,1,0
custodiando,0,0
veríais,0,0
platicásemos,0,0
asombros*,1,0
protestó,0,1
rodeáis,0,0
protesté,0,1
luchando,0,1
defina*,0,0
tentar,0,0
chava*,0,0
analizo,0,0
recorrimos,0,0
arrebatar,0,0
sintiera*,0,0
distinguís,0,0
desobediente*,0,1
escojáis,0,0
analiza,0,0
regaláramos,0,0
sirvieron,0,0
pedimos,0,0
amarg*,0,1
trabajo*,0,0
bromee*,0,0
afortunadamente,0,0
impuesto*,0,0
queremos,1,0
decidieron,0,0
roto,0,0
creyéramos,0,0
longitud*,0,0
nasal,0,0
fabricase*,0,0
ando,0,0
conservase*,0,0
desconfíe*,0,1
tonto*,0,1
deducirá*,0,0
halléis,0,0
intenso,0,0
retrasé,0,0
nueve,0,0
exiges,0,0
posterga*,0,0
ojo*,0,0
ayudaron,0,0
certeza*,1,0
hacemos,0,0
empezara*,0,0
glaucoma,0,0
asistí,0,0
comparta*,1,0
vendría,0,0
revelase*,0,0
canté,0,0
exnovi*,0,0
proporcionara*,0,0
fácilmente,0,0
superar*,1,0
vendremos,0,0
visto,0,0
quitarais,0,0
incertidumbre,0,0
supusieron,0,0
forzado,0,0
conduzco,0,0
misterios*,0,0
afable,1,0
diríamos,0,0
aplastéis,0,1
cuidando,1,0
duermo,0,0
salieron,0,0
probásemos,0,0
mandilón,0,0
arribó,0,0
divirtáis,0,0
purifica*,0,0
audición,0,0
vengativ*,0,1
contesta,0,0
sugiriera*,0,0
merecedor*,0,0
deterioraré*,0,0
figuraste*,0,0
insinuó,0,0
procesase*,0,0
obligará*,0,0
calles,0,0
predica*,0,0
entrevistaron,0,0
pudiese,0,0
recordase*,0,0
cobarde*,0,0
distinguiendo,0,0
bailába*,0,0
callen,0,0
preguntando,0,0
insinué,0,0
trague*,0,0
groser*,0,1
penetración,0,0
entraré*,0,0
intentáramos,0,0
tiern*,1,0
ocios*,0,0
proporcionase*,0,0
independientemente,0,0
estimando,1,0
despreciáis,0,1
supermercado*,0,0
reír,1,0
cuento,0,0
capturé,0,0
vertiginos*,0,1
grr,0,1
habré,0,0
cuente,0,0
olividaré*,0,0
cuenta,0,0
habrá,0,0
cojones,0,0
risueñ*,1,0
retuvo,0,0
mierdoso,0,1
capturó,0,0
reunist*,0,0
emborrach*,0,0
corrieron,0,0
imposible,0,1
notará*,0,0
desgastare*,0,0
saldrá*,0,0
jugué,0,0
inspiraci*,1,0
quitaseis,0,0
ahorcar,0,0
acaso,0,0
chocolate,0,0
relaj*,0,0
milla*,0,0
problema,0,1
departe,0,0
conmuevo,0,0
tentativ*,0,0
aplaza*,0,1
castigábamos,0,1
deseaste*,0,0
karma,0,0
insinuamos,0,0
manantial*,0,0
interrumpimos,0,1
once,0,0
vicodín,0,0
publicidad,0,0
cargar,0,0
tabú,0,0
esperáramos,0,0
comprará*,0,0
costo*,0,0
pierna*,0,0
cargan,0,0
soñamos,0,0
empezás,0,0
gano,1,0
doméstic*,0,0
entráramos,0,0
asistáis,0,0
analizó,0,0
junio,0,0
operar,0,0
inferí,0,0
percibiéramos,0,0
viviremos,0,0
pongo,0,0
sugerís,0,0
note*,0,0
fumare*,0,0
extendie*,0,0
ejemplo*,0,0
llevaron,0,0
mantuviéramos,0,0
único*,0,0
telefoneáramos,0,0
declararé*,0,0
piernas,0,0
agua,0,0
poseímos,0,0
estiro,0,0
adquiera*,0,0
dando,1,0
prosigue*,0,0
alentar,1,0
solicita,0,0
remordimiento*,0,1
callemos,0,0
preferir*,0,0
resulta,0,0
entraba*,0,0
mirar,0,0
miras,0,0
querrías,0,0
resbalé,0,0
reconoceré*,0,0
supuso,0,0
querrían,0,0
enreda*,0,0
resbaló,0,0
finalizare*,0,0
acercaba*,0,0
supuse,0,0
viviré*,0,0
cerrába*,0,0
conquistará*,0,0
danzaba*,0,0
melodrama*,0,0
opaca,0,0
opaco,0,1
sex*,0,0
ocupamos,0,0
sigue*,0,0
violaré*,0,1
aplana*,0,0
tiraba*,0,0
blando*,0,0
piensas,0,0
escalera*,0,0
recuperan,0,0
ceguera,0,0
proseguiré*,0,0
locura*,0,1
resolvió,0,0
pensara*,0,0
sirviese*,0,0
recuperar,0,0
recuperas,0,0
revelaci*,0,0
piensan,0,0
torciésemos,0,0
solicitando,0,0
caminó,0,0
donara*,0,0
bulimia,0,0
angina*,0,0
aposté,0,0
mahoma,0,0
terminase*,0,0
conocimiento*,0,0
extraña,0,1
explicáis,0,0
apostó,0,0
exploro,0,0
caminé,0,0
extraño,0,1
repens*,0,0
sobreentendéis,0,0
empaquetase*,0,0
cesáis,0,0
convoqué,0,0
comiera*,0,0
grandes,0,0
acribillado,0,0
piensa*,0,0
preguntába*,0,0
inspeccionéis,0,0
concedid*,0,0
cámara,0,0
detenga*,0,0
pensasteis,0,0
ayudáramos,0,0
improbable,0,0
temid*,0,1
volteamos,0,0
voy,0,0
confesaron,0,0
demuestr*,0,0
veracidad*,1,0
dejas,0,0
dejar,0,0
caerá*,0,0
donad*,0,0
usa,0,0
uso,0,0
librar*,1,0
fiaba,0,0
maricon*,0,0
cociner*,0,0
violaci*,0,1
dejan,0,0
capturásemos,0,0
pesa*,0,0
figuro,0,0
conversó,0,0
molestamos,0,1
ingresa,0,0
atraere*,1,0
molestia*,0,0
jubilad*,0,0
ligero*,1,0
nadaba*,0,0
semifinalista*,0,0
jugáis,0,0
carnos*,0,0
nariz,0,0
fuerza*,0,0
cambiásemos,0,0
viajaba*,0,0
lament*,0,1
comenta*,0,0
parezcáis,0,0
telefoneara*,0,0
lógicamente,0,0
dedicas,0,0
dedicar,1,0
mostré,0,0
cuestionas,0,0
mentiros*,0,1
mención,0,0
manifestaré*,0,0
detest*,0,1
diste*,0,0
rompieron,0,0
obtenéis,0,0
comida*,0,0
flotaba*,0,0
mostró,0,0
tan,0,0
abus*,0,1
dedican,0,0
sobresaltáis,0,1
circulare*,0,0
sip,0,0
auxiliaste*,0,0
avance*,0,0
senté,0,0
escalé,0,0
sentí,0,0
adquiriré*,0,0
tentando,0,0
sentó,0,0
quedando,0,0
gratificaci*,1,0
guiaron,0,0
fumará*,0,0
apunte*,0,0
sin,0,0
cambiáis,0,0
desestabilice*,0,0
cierr*,0,0
wisky,0,0
sacara*,0,0
bruto*,0,1
sentimiento*,0,0
carro*,0,0
platique*,0,0
chequea*,0,0
organizamos,0,0
montón,0,0
altiv*,0,1
solicitéis,0,0
cuidásemos,0,0
vuelven,0,0
tomáis,0,0
alcanzáramos,0,0
talón,0,0
lanzásemos,0,0
acongojad*,0,1
provocaré*,0,0
inatractiv*,0,1
detuviese*,0,0
meollo*,0,1
recibidor,0,0
obligaci*,0,0
martini,0,0
sinagoga*,0,0
pusiste*,0,0
pondrá*,0,0
confiáramos,0,0
sobreviví,0,0
mojito,0,0
cayera*,0,0
afortunad*,1,0
dispuest*,1,0
convoco,0,0
superior,1,0
falló,0,0
extátic*,1,0
rojo,0,0
turbar,0,1
caigáis,0,0
convoca,0,0
requiero,0,0
restricción*,0,0
revalu*,0,0
opuest*,0,0
disculpasteis,0,0
ofend*,0,1
interrumpe*,0,1
consultaste*,0,0
hostilidad*,0,1
conversé,0,0
leal*,1,0
transparente*,0,0
pensativ*,0,0
compareciendo,0,0
guiar,0,0
ocasionaba*,0,0
trae,0,0
divisaste,0,0
inflamaci*,0,0
riñen,0,1
ocasional*,0,0
lista*,1,0
enseñase*,0,0
posaron,0,0
dirigió,1,0
seguiré*,0,0
tras,0,0
riñes,0,1
creían,0,0
impresionad*,0,0
voltease*,0,0
conflict*,0,1
sostenga*,0,0
promoci*,0,0
bloqueéis,0,0
domar*,0,0
remata,0,0
sudó,0,0
ganador*,1,0
semen,0,0
grita,0,0
platiquéis,0,0
permitiré,0,0
preguntaba*,0,0
grito,0,0
solicitan,0,0
protestaré*,0,1
rodeará*,0,0
okey,1,0
procesamos,0,0
almorzásemos,0,0
ocasioné,0,0
delibere*,0,0
oí,0,0
desafío*,0,0
actuando,0,0
ipod,0,0
infalible*,0,0
desinteresad*,0,1
prozac,0,0
exterior*,0,0
derrocho,0,0
fuimos,0,0
ocasionó,0,0
apoy*,1,0
llorando,0,1
consultó,0,0
exigía*,0,0
grit*,0,0
crític*,0,1
categor*,0,0
consulté,0,0
parten,0,0
puñado*,0,0
echa,0,0
mitigar*,1,0
creció,0,0
intencionalmente,0,0
preparara*,0,0
echo,0,0
presentimiento*,0,0
cricifixión,0,0
ofensa*,0,0
dotad*,1,0
sonido*,0,0
avivar*,0,0
ilusión*,1,0
batalla*,0,0
ayudara*,0,0
encomendara*,0,0
purgatorio,0,0
concerté,0,0
deteriorare*,0,0
escapara*,0,0
custodia,0,0
capaz,0,0
custodiase*,0,0
saborea*,0,0
mentiras,0,1
resolvemos,0,0
oportun*,0,0
circuláis,0,0
celibato,0,0
foco*,0,0
principio*,0,0
vivís,0,0
incapaces,0,0
requerimos,0,0
demanda*,0,0
instala*,0,0
tirará*,0,0
aislad*,0,0
alegré,1,0
pelota,0,0
compren,0,0
imbécil*,0,1
reemplazó,0,0
prestare*,0,0
torcéis,0,0
presentaste*,0,0
oiremos,0,0
sirviera*,0,0
compres,0,0
explica,0,0
alegró,1,0
calentador,0,0
mascan,0,0
odios*,0,1
suegr*,0,0
consumire*,0,0
gentío,0,0
extienda*,0,0
optometr*,0,0
percibieron,0,0
agradeciste*,1,0
quitás,0,0
vendí,0,0
sustento*,0,0
refleja*,0,0
semejó,0,0
defendí,0,0
dirigiste*,1,0
adivinaré*,0,0
campus*,0,0
vendrá,0,0
vaya,0,0
soñásemos,0,0
poseyó,0,0
bombero*,0,0
respirásemos,0,0
ahorre*,0,0
centro,0,0
dedicáramos,0,0
súplica,0,0
alerte*,0,0
lamer,0,0
desayuné,0,0
morada,0,0
proveeré*,0,0
cobráis,0,0
fiel,1,0
hecho*,0,0
entrase*,0,0
desayunó,0,0
sabré,0,0
triunféis,1,0
echaré*,0,0
contemos,0,0
dijo,0,0
mostréis,0,0
raspa*,0,0
resoluci*,1,0
convertimos,0,0
enterara*,0,0
trabajaré*,0,0
pagare*,0,0
encomendáramos,0,0
sufren,0,1
adquiriese*,0,0
presentando,0,0
sabían,0,0
diseñador*,0,0
viniste,0,0
conociste*,0,0
contingencia*,0,0
locas,0,1
basketbolista*,0,0
mecánico*,0,0
querr*,1,0
barriga*,0,0
entregue*,0,0
enfadad*,0,1
honorable*,1,0
ciertamente,0,0
ubiqué,0,0
pensar,0,0
echas,0,0
piano,0,0
cruzar*,0,0
presenciar*,0,0
vigor,1,0
supondre*,0,0
fea*,0,1
trabajador*,0,0
estimación,0,0
circulando,0,0
gritaste*,0,0
mostráis,0,0
tierra,0,0
volverá*,0,0
giras,0,0
indirecta,0,0
conservaron,0,0
redactaron,0,0
sufrire*,0,1
manipula*,0,0
giran,0,0
partir,0,0
malicios*,0,1
provoca,0,0
capata*,0,0
manipulé,0,0
compensamos,0,0
ame*,0,0
ración,0,1
escolta*,0,0
coloque*,0,0
hacia,0,0
echaste*,0,0
vienen,0,0
agrava*,0,1
enigma*,0,0
último,0,0
última,0,0
fracasaré*,0,1
atiendo,0,0
triunfara*,1,0
caer*,0,0
viviésemos,0,0
supero,0,0
interferir,0,0
memorable*,1,0
pensó,0,0
hallara*,0,0
cesa,0,0
figurába*,0,0
favor,1,0
salón,0,0
sencill*,1,0
cruda,0,0
fervor*,1,0
ofrenda*,0,0
convertí,0,0
aplicad*,0,0
viole*,0,1
adelant*,0,0
giramos,0,0
desfallecer,0,0
marchar,0,0
almorcéis,0,0
cuales,0,0
sonrei*,1,0
protagonista*,1,0
glotón,0,1
ganara*,0,0
atora*,0,0
recibís,0,0
creere*,0,0
obligásemos,0,0
empaquetas,0,0
participase*,0,0
toser*,0,0
proveyésemos,0,0
empaquetan,0,0
trasnporte*,0,0
playa*,0,0
terminará*,0,0
entraron,0,0
mantuviésemos,0,0
puerta*,0,0
sintieron,0,0
continuéis,0,0
llegada,0,0
DVD,0,0
asomó,0,0
mediodía,0,0
temiendo,0,1
voto,0,0
exigí,0,0
interno*,0,0
trozo*,0,0
ocasionará*,0,0
tornas,0,0
cuidan,0,0
hostigó,0,1
consiga*,0,0
abandone*,0,1
amiga,0,0
traemos,0,0
amáramos,0,0
respondo,0,0
acertásemos,0,0
pretenderá*,0,0
reveló,0,0
responde,0,0
indiquéis,0,0
cuidar,0,0
antigu*,0,0
medicina*,0,0
confront*,1,1
empacó,0,0
clase,0,0
persiguiésemos,0,0
cesare*,0,0
hmm,0,0
quitamos,0,0
escribiese*,0,0
resuelt*,0,0
amare*,1,0
persiguiera*,0,0
cancela,0,0
apostólico*,0,0
produciré*,0,0
falta*,0,0
dirigiéramos,1,0
pegamos,0,0
cayese*,0,0
participara*,0,0
suertud*,0,0
bolero,0,0
portero,0,0
rara*,0,1
vetó,0,0
almacén,0,0
tornó,0,0
quebrará*,0,0
deceso*,0,0
salté,0,0
entrenador*,0,0
castigáramos,0,1
ave,0,0
publicando,0,0
gasto,0,0
concurrido*,0,0
pagando,0,0
contender*,0,1
supere*,0,0
pueda,0,0
gasta,0,0
molestase*,0,1
aparecía*,0,0
pasó,0,0
refiera*,0,0
sabíamos,0,0
indicamos,0,0
mejoremos,0,0
venderá*,0,0
combatiendo,0,1
diploma,0,0
rectitud,1,0
llevé,0,0
difícilmente,0,0
sopa,0,0
llevó,0,0
animase*,0,0
ponderar*,0,0
petrifica*,0,1
trabajás,0,0
psicoanalicé,0,0
sedujo,0,0
morimos,0,0
aparta,0,0
aparte,0,0
revancha*,0,1
define*,0,0
abandonaste*,0,1
empacaste*,0,0
advers*,0,1
sacaron,0,0
llorast*,0,1
miedo*,0,1
manoseó,0,0
cristo,0,0
maread*,0,0
malgast*,0,0
pedire*,0,0
tornáis,0,0
introduje,0,0
desconocid*,0,0
patria,0,0
apartamento*,0,0
trayendo,0,0
introdujo,0,0
manoseé,0,0
autorizaci*,1,0
compañía*,0,0
pinchadiscos,0,0
provocaremos,0,0
frotaron,0,0
birra*,0,0
ritual*,0,0
ovacionar*,1,0
rezar,0,0
siglo*,0,0
fiando,0,0
pentecostés,0,0
atendemos,0,0
andado,0,0
sufres,0,1
acabó,0,0
causaste*,0,0
nada*,0,0
presa,0,0
cerraremos,0,0
básicamente,0,0
apologí*,0,0
pasare*,0,0
contrajiste*,0,0
feligres*,0,0
recuperáis,0,0
aliviare*,0,0
aficiona*,1,0
callaba*,0,0
miento,0,1
cogote*,0,0
reza*,0,0
dedujéramos,0,0
intrépid*,1,0
dedujera*,0,0
patata*,0,0
moler*,0,0
dieron,0,0
apague*,0,0
correré*,0,0
bloqueáramos,0,0
horario,0,0
creeréis,0,0
estudie*,0,0
surg*,0,0
castigar,0,1
arrojo,0,0
finalizar*,0,0
sepamos,0,0
arroja,0,0
derretir,0,0
injust*,0,1
resentid*,0,1
Crisna,0,0
tocaré*,0,0
llenó,0,0
preguntará*,0,0
adherimos,0,0
beat*,0,0
pensaba,0,0
vecina*,0,0
respuesta*,0,0
atracci*,1,0
tarda*,0,0
solicitará*,0,0
conseguiremos,0,0
dirige,0,0
riñón,0,0
inspeccionásemos,0,0
pasta,0,0
sarro,0,0
cerrará*,0,0
sacó,0,0
hueles,0,0
riñera*,0,0
ningún,0,0
quisiste,1,0
lea*,0,0
vanid*,0,1
enseñáis,0,0
reconocere*,0,0
dudan,0,0
dudas,0,0
dudar,0,0
bronquitis,0,0
excelencia*,0,0
curiosamente,0,0
subida,0,0
huelen,0,0
empacáis,0,0
voláis,0,0
planeado,0,0
aprehensión,1,1
decisi*,0,0
distinto*,0,0
patas,0,0
estiraba*,0,0
esternón*,0,0
regañar,0,1
provees,0,0
bailará*,0,0
mejoró,0,0
chisme*,0,1
anduviera*,0,0
imaginéis,0,0
debíais,0,0
van,0,0
tarea*,0,0
desconfía*,0,1
conversaré*,0,0
odiast*,0,1
explico,0,0
adelanto,0,0
solicitáis,0,0
vas,0,0
alertare*,0,0
implacable*,0,1
propósito*,0,0
quitásemos,0,0
suela*,0,0
jugara*,0,0
sudará*,0,0
sobreentendere*,0,0
polla*,0,0
dulce*,1,0
fomenta*,1,0
protestaba*,0,1
sacás,0,0
convertía*,0,0
anuncio*,0,0
quito,0,0
teme,0,1
patiné,0,0
febrero*,0,0
insomne,0,0
tocaron,0,0
misericordi*,0,0
contradir*,0,0
alcance,0,0
peluquer*,0,0
enseñaba*,0,0
reciba,0,0
torpe*,0,1
descaradamente,0,0
desconfiáramos,0,1
fundar*,0,0
profundamente,0,0
prendió,0,0
cincuenta,0,0
tal,0,0
hicimos,0,0
consultad*,0,0
aseguraron,0,1
acepta,1,0
recuperaré*,0,0
acabé,0,0
huyáis,0,0
patinó,0,0
pretendió,0,0
varonil*,0,0
consuegr*,0,0
callába*,0,0
buscásemos,0,0
bailaste*,0,0
marchado,0,0
premio*,0,0
regalad*,0,0
creíste,0,0
sandwhich,0,0
incita*,0,0
xanax,0,0
habríamos,0,0
manejamos,0,0
imagináis,0,0
demostr*,0,0
friego,0,0
niñez,0,0
muramos,0,0
llené,0,0
guiáramos,0,0
valiente*,1,0
volará*,0,0
atento*,1,0
hipotéticamente,0,0
abriéramos,0,0
escaparon,0,0
bromeáis,1,0
analista*,0,0
resolvéis,0,0
